name,price,brand,series,model,rating,os,cpu_type,cpu_speed,cores,storage,memory,gpu_type,gpu_memory,screen
"Newest Lenovo Legion Y540 15.6"" FHD Premium Gaming Laptop PC, Intel 6-Core i7-9750H Up to 4.5GHz, 8GB RAM, 500GB HDD, NVIDIA GeForce GTX 1650 4GB GDDR5, Backlit Keyboard, USB-C, Windows 10",966.99,Lenovo,,Legion Y540,,Windows 10 Home,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,500GB HDD,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
Newest ASUS TUF 17.3 Full HD Gaming  Laptop PC| AMD Ryzen 7 3750H Quad-Core up to 4.0GHz| 12GB DDR4| 256G PCIE SSD+1T HDD| NVDIA GeForce GTX 1650 4GB| RGB backlit keyboard|  HDMI| Windows 10| Black,966.99,,,TUF Gaming,,Windows 10,AMD Ryzen 7,3750H (2.30 GHz),,,12 GB,NVIDIA GeForce GTX 1650,4 GB,"17.3"""
"Lenovo ThinkPad L13 Clam 13.3"" Laptop i5-10210U 8GB 128GB SSD Windows 10 Pro",965.23,,,,,,,,,,,,,"13.3"""
"Lenovo ThinkPad E15 15.6"" Full HD Laptop i7-1051OU 8GB 256GB Windows 10 Pro",959.15,,,,,,,,,,,,,"15.6"""
"Lenovo Legion Y7000 (81LD0006US) 15.6"" IPS Intel Core i5 8th Gen 8300H (2.30 GHz) NVIDIA GeForce GTX 1050 Ti 16 GB Memory 128 GB PCIe SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop",959,Lenovo,Legion,Y7000 (81LD0006US),2,Windows 10 Home 64-Bit,Intel Core i5 8th Gen,8300H (2.30 GHz),Quad-core Processor,1 TB HDD + 128 GB PCIe SSD,16 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Newest Dell G5 15.6"" Full HD Gaming Laptop(16G DDR4 Ram/128G SSD M.2+1TB HDD) |Intel Core i7-8750H 6-Core |NVIDIA GeForce GTX 1050Ti 4GB|802.11ac + Bluetooth |Backlit Keyboard|Windows 10 Home| Red",958.58,DELL,G5 Gaming,,,Windows 10,Intel Core i7 8th Gen,2.20 GHz,6-core Processor,128GB SSD + 1TB HDD,16 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Newest Dell G5 15.6"" Full HD Gaming Laptop(16G DDR4 Ram/128G SSD M.2+1TB HDD) |Intel Core i7-8750H 6-Core |NVIDIA GeForce GTX 1050Ti 4GB|802.11ac + Bluetooth |Backlit Keyboard|Windows 10 Home| Red",958.58,DELL,G5 Gaming,,,Windows 10,Intel Core i7 8th Gen,2.20 GHz,6-core Processor,128GB SSD + 1TB HDD,16 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Acer - Gaming Laptop - 17.3"" FHD IPS 60 Hz, Intel i7-8750H, NVIDIA GeForce GTX 1060 6 GB GDDR5, 16 GB Memory, 256 GB SSD, Windows 10 Home, VR Ready, Aspire 7 (A717-72G-700J) - ONLY @ NEWEGG",949.99,Acer,Aspire 7,A717-72G-700J,4,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,256 GB SSD,16 GB,NVIDIA GeForce GTX 1060,6 GB,"17.3"""
Newest ASUS TUF 17.3 Full HD Gaming  Laptop PC| AMD Ryzen 7 3750H Quad-Core up to 4.0GHz| 12GB DDR4| 512GB PCIE SSD+1T HDD| NVDIA GeForce GTX 1650 4GB| RGB backlit keyboard|  HDMI| Windows 10| Black,949.99,,,TUF Gaming,,Windows 10,AMD Ryzen 7,,,,12 GB,NVIDIA GeForce GTX 1650,4 GB,"17.3"""
"Acer Nitro 5 AN515-51-522L 15.6"" IPS Intel Core i5 7th Gen 7300HQ (2.50 GHz) NVIDIA GeForce GTX 1050 8 GB Memory 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop",949.95,Acer,Nitro 5,AN515-51-522L,4,Windows 10 Home 64-Bit,Intel Core i5 7th Gen,7300HQ (2.50 GHz),Quad-core Processor,1 TB,8 GB,NVIDIA GeForce GTX 1050,4 GB,"15.6"""
"Dell G5 G5587 Gaming Laptop 15.6"", Intel Core i7-8750H, NVIDIA GeForce GTX 1050Ti 4GB, 8GB RAM, 1TB + 128GB SSD Storage , Backlit Keyboard, Beijing Red - G5587-7037RED-PUS",949.75,DELL,G Series,G5 15,,Windows 10,Intel Core i7 8th Gen,2.20 GHz,6-core Processor,128GB SSD + 1TB HDD,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Omen by HP 15-Inch Gaming Laptop, Intel Core i7-9750H, NVIDIA GeForce GTX 1650, 8GB RAM, 256GB Solid State Drive, Windows 10 (15-dc1010nr, Black)",949,,,,,,,,,,,,,"15.0"""
"ASUS TUF Gaming FX705DT Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 8GB RAM, 512GB SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1650, Wifi, Bluetooth, Webcam, 2xUSB 3.0, Win 10 Home)",949,ASUS,TUF Gaming FX705DT,,2,Windows 10 Home,AMD Ryzen 7,,,,8 GB,NVIDIA GeForce GTX 1650,4 GB,"17.3"""
"Dell Inspiron 15 Premium Gaming and Business Laptop (7th Gen Intel Core i5 Quad Core, 8GB RAM, 1TB HDD + 128GB SSD, 15.6 Inch Ful HD 1920 x 1080 Display, NVIDIA GTX 1060 6GB, Win 10 Home) VR Ready",949,,,,4,Windows 10 Home,Intel Core i5 7th Gen,7300HQ (2.50 GHz),,,8 GB,NVIDIA GeForce GTX 1060,6 GB,"15.6"""
"Refurbished: HP OMEN 17-AN110NR 17.3"" IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1050 Ti 12 GB Memory 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",947.7,HP,OMEN,17-AN110NR,,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,1 TB,12 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"17.3"""
"Open Box: MSI GL Series GL65 9SDK-034 15.6"" Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1660 Ti 8 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",945,MSI,GL Series,GL65 9SDK-034,,Windows 10 Home 64-bit,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,512 GB NVMe SSD,8 GB,NVIDIA GeForce GTX 1660 Ti,6 GB,"15.6"""
"Open Box: Lenovo Legion Y730 81HD001SUS 15.6"" FHD IPS GTX 1050 Ti 4 GB VRAM i5-8300H 8 GB Memory 1 TB HDD Windows 10 Home Gaming Laptop",940.99,Lenovo,Legion Y730-15ICH,81HD001SUS,,Windows 10 Home 64-Bit,Intel Core i5 8th Gen,8300H (2.30 GHz),Quad-core Processor,1 TB,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Refurbished: HP OMEN 15-DC0086NR 15.6"" IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1050 Ti 12 GB Memory 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",936,HP,OMEN,15-DC0086NR,,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,1 TB,12 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"ASUS TUF 15.6"" FHD Gaming Laptop, AMD Ryzen 7-3750H, NVIDIA GTX 1650, 16GB RAM, 256GB SSD, Quad-Core up to 4.00 GHz, Backlight Keyboard, RJ-45 LAN, 1920x1080 IPS, HDMI, Win 10",935.54,ASUS,TUF Gaming,,,Windows 10,AMD Ryzen 7 3rd Gen,2.3 GHz,Quad-core Processor,256 GB SSD,16 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"ASUS TUF 15.6"" FHD Gaming Laptop, AMD Ryzen 7-3750H, NVIDIA GTX 1650, 16GB RAM, 256GB SSD, Quad-Core up to 4.00 GHz, Backlight Keyboard, RJ-45 LAN, 1920x1080 IPS, HDMI, Win 10",935.54,ASUS,TUF Gaming,,,Windows 10,AMD Ryzen 7 3rd Gen,2.3 GHz,Quad-core Processor,256 GB SSD,16 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"2019 Lenovo Ideapad L340 Gaming Laptop, 15.6"" FHD IPS Display, 9th Gen Intel 4-Core i5-9300H Upto 4.1GHz 16GB RAM 1024GB SSD NVIDIA GeForce GTX 1650 4GB, Backlit Keyboard, USB-C, WIFI, Windows 10",935.11,Lenovo,,,,Windows 10 Home,Intel Core i5,2.40 GHz,Quad-core Processor,,16 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"Lenovo ThinkPad X395 13.3"" Laptop R5-3550H 8GB 256GB SSD W10P Radeon Vega 8",927.84,,,,,,,,,,,,,"13.3"""
"Newest Acer Nitro 7 15.6"" FHD IPS Premium Gaming Laptop PC, 9th Gen Intel 6-Core i7-9750H upto 4.5GHz, 8GB RAM, 500GB HDD, NVIDIA GeForce GTX 1650 4GB, Backlit Keyboard, Windows 10",924.99,Acer,,Nitro 7,,Windows 10 Home,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,500GB HDD,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"ASUS FX53VD-MS72 15.6"" Intel Core i7 7th Gen 7700HQ (2.80 GHz) NVIDIA GeForce GTX 1050 8 GB Memory 256 GB M.2 SATA SSD Windows 10 Home 64-Bit Gaming Laptop",919.99,ASUS,,FX53VD-MS72,4,Windows 10 Home 64-Bit,Intel Core i7 7th Gen,7700HQ (2.80 GHz),Quad-core Processor,256 GB M.2 SATA SSD,8 GB,NVIDIA GeForce GTX 1050,2 GB,"15.6"""
"MSI GL63 8RCS-054 15.6"" IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1050 8 GB Memory 256 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop -- ONLY @ NEWEGG",919.98,MSI,GL Series,GL63 8RCS-054,5,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,256 GB NVMe SSD,8 GB,NVIDIA GeForce GTX 1050,4 GB,"15.6"""
Eluktronics N950KP6 Premium VR Ready Gaming Laptop - Intel G4560 Dual Core Desktop CPU 6GB GDDR5 NVIDIA GeForce 1060 GPU 15.6” 72% NTSC Full HD IPS RGB Backlit Keys 1TB 7200RPM Hard Drive + 8GB RAM,917.95,,,N850HK1,4,Windows 10 Home,Intel Pentium dual-core,2.2,Dual-core Processor,1 TB,8 GB,NVIDIA GeForce GTX 1060,6 GB,"15.6"""
"Refurbished: HP OMEN 15-DC0030NR 15.6"" IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",908.82,HP,OMEN,15-DC0030NR,,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,1 TB HDD + 128 GB SSD,16 GB,NVIDIA GeForce GTX 1060,6 GB,"15.6"""
"Open Box: ASUS ROG STRIX Scar Edition 120 Hz Display GL503VD-EB72 15.6"" Gaming Laptop, Intel Core i7-7700HQ Processor (up to 3.8 GHz), GTX 1050 4 GB, 8 GB DDR4, 128 GB PCIEG3x4 NVMe SSD + 1 TB Hybrid Drive",900,ASUS,ROG STRIX Scar Edition,GL503VD-EB72,,Windows 10 Home 64-bit,Intel Core i7 7th Gen,7700HQ (2.80 GHz),Quad-core Processor,1 TB SSHD + 128 GB NVMe SSD,8 GB,NVIDIA GeForce GTX 1050,4 GB,"15.6"""
"Open Box: MSI Alpha Series ALPHA 15 A3DD-004 15.6"" 144 Hz IPS AMD Ryzen 7 2nd Gen 3750H (2.30 GHz) AMD Radeon RX 5500M 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",900,MSI,Alpha Series,ALPHA 15 A3DD-004,,Windows 10 Home 64-bit,AMD Ryzen 7 2nd Gen,3750H (2.30 GHz),Quad-core Processor,512 GB NVMe SSD,16 GB,AMD Radeon RX 5500M,4 GB,"15.6"""
"Open Box: MSI Alpha Series ALPHA 15 A3DD-004 15.6"" 144 Hz IPS AMD Ryzen 7 2nd Gen 3750H (2.30 GHz) AMD Radeon RX 5500M 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",900,MSI,Alpha Series,ALPHA 15 A3DD-004,,Windows 10 Home 64-bit,AMD Ryzen 7 2nd Gen,3750H (2.30 GHz),Quad-core Processor,512 GB NVMe SSD,16 GB,AMD Radeon RX 5500M,4 GB,"15.6"""
Newest Flagship*ASUS ROG Strix Gaming Laptop(8GB DDR4 /512G NVMe SSD)|15.6 FHD Widescreen IPS display|9TH Intel 6-Core i7-9750H|NVDIA GTX1650 4GB GDDR5| RGB Backlit Keyboard | Windows 10,899.99,ASUS,ROG,,5,Windows 10 Home,Intel Core i7 9th Gen,2.60 GHz,,,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"MSI GF75 17.3"" Gaming Laptop Intel Core i7-9750H 8GB RAM 512GB SSD 120Hz GTX 1660 Ti Aluminum Black",899.99,MSI,GF,,,,Intel Core i7,2.60 GHz,,,8 GB,GeForce GTX 1660 Ti,,"17.3"""
"Lenovo - Gaming Laptop - 15.6"" FHD IPS, Intel Core i7-9750H (2.60 GHz), NVIDIA GeForce GTX 1650, 8 GB RAM, 256 GB SSD, Windows 10 Home 64-bit, Legion Y545 (81T20002US)",899.99,Lenovo,Legion Y545,81T20002US,,Windows 10 Home 64-bit,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,256 GB M.2 NVMe SSD,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"Lenovo Legion Y545, 15.6""FHD IPS AntiGlare LED Backlight 1920x1080, NVIDIA GeForce GTX1660Ti 6GB GDDR6, Intel Core i7-9750H Processor, 16.0GB PC4-21300 DDR4 SODIMM SODIMM 2666MHz RAM, 1TB 7200",899.99,Lenovo,Legion,Y545,3,Windows 10 Home,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,,16 GB,NVIDIA GeForce GTX 1660 Ti,6 GB,"15.6"""
"Acer Aspire 7 A715-72G-72ZR 15.6"" IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1050 Ti 8 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop -- ONLY @ NEWEGG",899.99,Acer,Aspire 7,A715-72G-72ZR,3,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,1 TB HDD + 128 GB SSD,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"MSI Alpha Series ALPHA 15 A3DD-003 15.6"" 120 Hz IPS AMD Ryzen 7 2nd Gen 3750H (2.30 GHz) AMD Radeon RX 5500M 8 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",899,MSI,Alpha Series,ALPHA 15 A3DD-003,4,Windows 10 Home 64-bit,AMD Ryzen 7 2nd Gen,3750H (2.30 GHz),Quad-core Processor,512 GB NVMe SSD,8 GB,AMD Radeon RX 5500M,4 GB,"15.6"""
"MSI GL73 8RD-201 17.3"" Intel Core i5-8300H NVIDIA GeForce GTX 1050 Ti 8 GB DDR4 1 TB HDD Windows 10 Home Gaming Laptop",899,MSI,GL73,GL73 8RD-201,,Windows 10 Home,Intel Core i5 8th Gen,8300H (2.30 GHz),,,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"17.3"""
"HP Pavilion 15-cx0010ca 15.6"" Intel Core i5 8th Gen 8300H (2.30 GHz) NVIDIA GeForce GTX 1050 8 GB Memory 1 TB HDD Windows 10 Home 64-Bit Bilingual Gaming Laptop",893.97,HP,Pavilion,15-cx0010ca,5,Windows 10 Home 64-Bit,Intel Core i5 8th Gen,8300H (2.30 GHz),Quad-core Processor,1 TB,8 GB,NVIDIA GeForce GTX 1050,4 GB,"15.6"""
"DELL 7000 15.6"" Full HD Gaming Laptop i7-9750 8GB 256GB SSD W10P NVIDIA GTX 1050",891.84,,,,,,,,,,,,,"15.6"""
"Newest ASUS TUF 15.6"" FHD High Performance Gaming Laptop, Intel Six-Core i7-8750H upto 3.9GHz, 8GB RAM, 256GB SSD, NVIDIA GeForce GTX 1050 Ti 4GB GDDR5, Backlit Keyboard, Windows 10",889,ASUS,,TUF Gaming Laptop,,Windows 10 Home,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,256GB SSD,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Open Box: DELL  i7577-5265BLK 15.6"" FHD IPS GTX 1060 6 GB VRAM i5-7300HQ 8 GB Memory 256 GB SSD Windows 10 Home VR Ready Gaming Laptop",886,DELL,Inspiron 15 7577,i7577-5265BLK,,Windows 10 Home 64-Bit,Intel Core i5 7th Gen,7300HQ (2.50 GHz),Quad-core Processor,256 GB SSD,8 GB,NVIDIA GeForce GTX 1060,6 GB,"15.6"""
"Refurbished: HP OMEN 15-DC0085NR 15.6"" IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1050 8 GB Memory 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",884,HP,OMEN,15-DC0085NR,,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,1 TB,8 GB,NVIDIA GeForce GTX 1050,2 GB,"15.6"""
"Refurbished: HP OMEN 15-DC0091CL 15.6"" IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1050 Ti 8 GB Memory 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",884,HP,OMEN,15-DC0091CL,,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,1 TB,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Refurbished: HP OMEN 15-DC0010CA 15.6"" IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1050 Ti 12 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",881.28,HP,OMEN,15-DC0010CA,,Windows 10 Home 64-bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,1 TB HDD + 128 GB SSD,12 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Lenovo ThinkPad E14 14"" FHD Laptop i7-10510U 8GB 500GB Windows 10 Pro",879.88,,,,,,,,,,,,,"14.0"""
"Acer AN515-54-526C 15.6"" IPS Intel Core i5 9th Gen 9300H (2.40 GHz) NVIDIA GeForce GTX 1050 8 GB Memory 256 GB SSD Windows 10 Home 64-bit Gaming Laptop",876.97,Acer,Nitro,AN515-54-526C,,Windows 10 Home 64-bit,Intel Core i5 9th Gen,9300H (2.40 GHz),Quad-core Processor,256 GB SSD,8 GB,NVIDIA GeForce GTX 1050,3 GB,"15.6"""
"Lenovo ThinkPad E15 15.6"" Laptop i7-10510U 8GB 500GB HDD Windows 10 Pro",876.19,,,,,,,,,,,,,"15.6"""
"HIDevolution MSI GF65 THIN 9SD 15.6” FHD 120Hz IPS-Level | 2.4 GHz i5-9300H, GTX 1660 Ti, 8GB 2666MHz RAM, 512GB PCIe SSD | Authorized Performance Upgrades & Warranty",874,MSI,GF Series,GF65 THIN 9SD-008,,Windows 10 Home,Intel Core i5 9th Gen,9300H (2.40 GHz),4-core Processor,512 GB M.2 SATA,8 GB,NVIDIA GeForce GTX 1660 Ti,6 GB,"15.6"""
"ASUS - Gaming Laptop - 15.6"" IPS-level - AMD Ryzen 5 2500U (up to 3.6 GHz) - NVIDIAGeForce GTX 1050 - 8 GB RAM - 256 GB SSD - Wi-Fi 5 - Fingerprint - Backlit Keyboard - VivoBook (K570ZD)",859,ASUS,VivoBook,K570ZD-ES55,5,Windows 10 Home 64-bit,AMD Ryzen 5 1st Gen,2500U (2.00 GHz),Quad-core Processor,256 GB M.2 PCIe Gen3x2 NVMe SSD,8 GB,NVIDIA GeForce GTX 1050,4 GB,"15.6"""
"2019 Lenovo Ideapad L340 Gaming Laptop, 15.6"" FHD IPS Display, 9th Gen Intel 4-Core i5-9300H Upto 4.1GHz 16GB RAM 512GB SSD NVIDIA GeForce GTX 1650 4GB, Backlit Keyboard, USB-C, WIFI, Windows 10",858.78,Lenovo,,,,Windows 10 Home,Intel Core i5,2.40 GHz,Quad-core Processor,,16 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
Newest ASUS TUF 17.3 Full HD Gaming  Laptop PC| AMD Ryzen 7 3750H Quad-Core up to 4.0GHz| 8GB DDR4| 512GB PCIE SSD| NVDIA GeForce GTX 1650 4GB| RGB backlit keyboard|  HDMI| Windows 10| Black,849.99,ASUS,UF Gaming,,,Windows 10 Home,AMD Ryzen 7,,Quad-core Processor,512G SSD,8 GB,NVIDIA GeForce GTX 1650,4 GB,"17.3"""
"Refurbished: Acer Aspire 7 A717-72G-700J 17.3"" IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 256 GB SSD Windows 10 Home 64-Bit Grade A Gaming Laptop",849.99,Acer,Aspire 7,A717-72G-700J,1,Windows 10 Home 64-Bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,256 GB SSD,16 GB,NVIDIA GeForce GTX 1060,6 GB,"17.3"""
"MSI GF63 Thin 9SCX-615 15.6"" Gaming Laptop, Intel Core i5-9300H, NVIDIA GTX 1050Ti, 8GB, 512GB NVMe SSD, Win10",849.9,,,,,Windows 10 Home,Intel Core i5 9th Gen,2.40 GHz,,,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"MSI GL Series GL65 9SC-003 15.6"" Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1650 8 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",849,MSI,GL Series,GL65 9SC-003,5,Windows 10 Home 64-bit,Intel Core i7 9th Gen,9750H (2.60 GHz),6-core Processor,512 GB NVMe SSD,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"ASUS TUF FX504 Gaming Laptop 15.6” Full HD IPS Display, i5-8300H (up to 3.9GHz), 8GB 2666Mhz DDR4, 256GB SSD + 1TB Firecuda Gaming SSHD, GeForce GTX 1050 4GB, Red Backlit Keyboard, Bonus Game, Win 10",849,,,,,Windows 10 Home,Intel Core i5 8th Gen,2.3 GHz,Quad-core Processor,256GB M.2 SSD + 1TB Firecuda Gaming SSHD Hybrid Hard Drives,8 GB,GeForce GTX1050,4 GB,"15.6"""
"2019 Dell G5 15.6"" FHD IPS LED-Backlit Gaming Laptop | Intel Core i5-8300H Quad-core GeForce GTX 1050 Ti 4GB | 16GB | 512GB SSD+1TB HDD | Backlit Keyboard | Windows 10",849,,,,,,,,,,,,,"15.6"""
"Acer Nitro5 15.6""Full HD Widescreen IPS Gaming Laptop,Intel Core i5-7300HQ, Quad-Core , GeForce GTX 1050 Ti, 16GB DDR4, 256GB SSD And 1TB HDD, Backlit Keyboard, 2x2 802.11ac, Bluetooth , Win 10 Home",849,Acer,Nitro Gaming,,,Windows 10 Home,Intel Core i5,,Quad-core Processor,256 GB SSD +1T HDD,16 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Acer Nitro5 15.6""Full HD Widescreen IPS Gaming Laptop,Intel Core i5-7300HQ, Quad-Core , GeForce GTX 1050 Ti, 16GB DDR4, 256GB SSD And 1TB HDD, Backlit Keyboard, 2x2 802.11ac, Bluetooth , Win 10 Home",849,Acer,Nitro Gaming,,,Windows 10 Home,Intel Core i5,,Quad-core Processor,256 GB SSD +1T HDD,16 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"Lenovo ThinkBook 15.6"" Full HD Laptop i7-10510U 8GB 512GB SSD Windows 10 Pro",845,,,,,,,,,,,,,"15.6"""
Newest ASUS TUF 17.3 Full HD Gaming  Laptop PC| AMD Ryzen 7 3750H Quad-Core up to 4.0GHz| 8GB DDR4| 256GB PCIE SSD| NVDIA GeForce GTX 1650 4GB| RGB backlit keyboard|  HDMI| Windows 10| Black,839.99,ASUS,TUF Gaming,,,Windows 10,AMD Ryzen 7,3750H (2.30 GHz),Quad-core Processor,,8 GB,NVIDIA GeForce GTX 1650,4 GB,"17.3"""
Newest ASUS TUF 17.3 Full HD Gaming  Laptop PC| AMD Ryzen 7 3750H Quad-Core up to 4.0GHz| 8GB DDR4| 256GB PCIE SSD| NVDIA GeForce GTX 1650 4GB| RGB backlit keyboard|  HDMI| Windows 10| Black,839.99,ASUS,TUF Gaming,,,Windows 10,AMD Ryzen 7,3750H (2.30 GHz),Quad-core Processor,,8 GB,NVIDIA GeForce GTX 1650,4 GB,"17.3"""
"HP EliteBook 1030 G3 13.3"" Touchscreen Laptop i5-8350U 8GB 256GB SSD Win 10 Pro",825.1,,,,,,,,,,,,,"13.3"""
"HP EliteBook 1030 G3 13.3"" Touchscreen Laptop i5-8350U 8GB 256GB SSD Win 10 Pro",825.1,,,,,,,,,,,,,"13.3"""
"Lenovo Thinkbook 15.6"" Full HD Laptop i7-10510U 16GB 512GB SSD Windows 10 Pro",820,,,,,,,,,,,,,"15.6"""
"2019 Lenovo Ideapad L340 Gaming Laptop, 15.6"" FHD IPS Display, 9th Gen Intel 4-Core i5-9300H Upto 4.1GHz 8GB RAM 512GB SSD NVIDIA GeForce GTX 1650 4GB, Backlit Keyboard, USB-C, WIFI, Windows 10",807.89,Lenovo,,,,Windows 10 Home,Intel Core i5,2.40 GHz,Quad-core Processor,,8 GB,NVIDIA GeForce GTX 1650,4 GB,"15.6"""
"Refurbished: Acer Aspire 7 A715-72G-71CT 15.6"" 60 Hz IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1050 Ti 8 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-Bit Grade A Gaming Laptop",804.99,Acer,Aspire 7,A715-72G-71CT,,Windows 10 Home 64-Bit,Intel Core i7 8th Gen,8750H (2.20 GHz),6-core Processor,1 TB HDD + 128 GB SSD,8 GB,NVIDIA GeForce GTX 1050 Ti,4 GB,"15.6"""
"HP 17.3"" Full HD Customized Premium Gaming Laptop | Intel Core i7-7500U | 8GB RAM 1TB HDD | Backlit Keyboard | DVD-RW | AMD Radeon 530 Graphics with 4GB GDDR5 | Windows 10 Silver",803.67,HP,,,,Windows 10 Home,Intel Core i7,2.70 GHz,Dual-core Processor,,8 GB,AMD Radeon 530,4 GB,"15.6"""
"HP 17.3"" Full HD Customized Premium Gaming Laptop | Intel Core i7-7500U | 8GB RAM 1TB HDD | Backlit Keyboard | DVD-RW | AMD Radeon 530 Graphics with 4GB GDDR5 | Windows 10 Silver",803.67,HP,,,,Windows 10 Home,Intel Core i7,2.70 GHz,Dual-core Processor,,8 GB,AMD Radeon 530,4 GB,"15.6"""
"MSI GF75 17.3"" Gaming Laptop Intel Core i7-9750H 8GB RAM 512GB SSD 120Hz GTX 1650 Aluminum Black",799.99,MSI,GF,,,,,2.60 GHz,,,8 GB,GeForce GTX 1650,,"17.3"""
