,name,price,brand,rating,cpu_type,cpu_speed,cores,storage,memory,gpu_type,gpu_memory,screen,weight
291,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,-1,AMD A12-Series,2.7,4,1000,20,AMD Radeon R7 Series,-1,15.6,3
292,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",362.99,ASUS,-1,AMD A12-Series,2.7,4,500,8,AMD Radeon R7 Series,-1,15.6,2.54
293,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 1024GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",671.99,ASUS,-1,AMD A12-Series,2.7,4,1024,32,AMD Radeon R7 Series,-1,15.6,2
294,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 1024GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",541.99,ASUS,-1,AMD A12-Series,2.7,4,1024,12,AMD Radeon R7 Series,-1,15.6,2.05
295,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 128GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",406.99,ASUS,-1,AMD A12-Series,2.7,4,128,12,AMD Radeon R7 Series,-1,15.6,3.2
296,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 256GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",406.99,ASUS,-1,AMD A12-Series,2.7,4,256,8,AMD Radeon R7 Series,-1,15.6,2.5
297,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 256GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",504.99,ASUS,-1,AMD A12-Series,2.7,4,256,24,AMD Radeon R7 Series,-1,15.6,3.42
298,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 1024GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",590.99,ASUS,-1,AMD A12-Series,2.7,4,1024,20,AMD Radeon R7 Series,-1,15.6,2.4
299,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 128GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",430.99,ASUS,-1,AMD A12-Series,2.7,4,128,16,AMD Radeon R7 Series,-1,15.6,1.63
300,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",387.99,ASUS,-1,AMD A12-Series,2.7,4,500,12,AMD Radeon R7 Series,-1,15.6,1.3
301,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 128GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",480.99,ASUS,-1,AMD A12-Series,2.7,4,128,24,AMD Radeon R7 Series,-1,15.6,2.9
302,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,-1,AMD A12-Series,2.7,4,500,24,AMD Radeon R7 Series,-1,15.6,2.8
303,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 128GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",455.99,ASUS,-1,AMD A12-Series,2.7,4,128,20,AMD Radeon R7 Series,-1,15.6,2.2
304,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",436.99,ASUS,-1,AMD A12-Series,2.7,4,1000,16,AMD Radeon R7 Series,-1,15.6,2.5
305,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",436.99,ASUS,-1,AMD A12-Series,2.7,4,500,20,AMD Radeon R7 Series,-1,15.6,2.2
306,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",411.99,ASUS,-1,AMD A12-Series,2.7,4,500,16,AMD Radeon R7 Series,-1,15.6,1.28
307,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 256GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",381.99,ASUS,-1,AMD A12-Series,2.7,4,256,4,AMD Radeon R7 Series,-1,15.6,2.2
308,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",443.99,ASUS,-1,AMD A12-Series,2.7,4,2000,12,AMD Radeon R7 Series,-1,15.6,2.3
309,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",541.99,ASUS,-1,-1,2.7,4,1000,32,-1,-1,15.6,1.86
310,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 256GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,-1,AMD A12-Series,2.7,4,756,12,AMD Radeon R7 Series,-1,15.6,1.1
311,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 128GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,-1,AMD A12-Series,2.7,4,1128,12,AMD Radeon R7 Series,-1,15.6,1.21
312,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 256GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",615.99,ASUS,-1,AMD A12-Series,2.7,4,1256,32,AMD Radeon R7 Series,-1,15.6,2.8
313,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 128GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,-1,AMD A12-Series,2.7,4,628,16,AMD Radeon R7 Series,-1,15.6,2.23
314,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 256GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",541.99,ASUS,-1,AMD A12-Series,2.7,4,2256,16,AMD Radeon R7 Series,-1,15.6,1.1
315,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 128GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",485.99,ASUS,-1,AMD A12-Series,2.7,4,628,20,AMD Radeon R7 Series,-1,15.6,2.33
316,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 256GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",560.99,ASUS,-1,AMD A12-Series,2.7,4,1256,24,AMD Radeon R7 Series,-1,15.6,1.29
317,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 512GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",590.99,ASUS,-1,AMD A12-Series,2.7,4,2512,20,AMD Radeon R7 Series,-1,15.6,1.45
318,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 256GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",535.99,ASUS,-1,AMD A12-Series,2.7,4,1256,20,AMD Radeon R7 Series,-1,15.6,1.95
319,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 256GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",467.99,ASUS,-1,AMD A12-Series,2.7,4,2256,4,AMD Radeon R7 Series,-1,15.6,1.4
320,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 128GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",411.99,ASUS,-1,AMD A12-Series,2.7,4,1128,4,AMD Radeon R7 Series,-1,15.6,1.48
321,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 1024GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",621.99,ASUS,-1,AMD A12-Series,2.7,4,1524,20,AMD Radeon R7 Series,-1,15.6,2.79
322,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 1024GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",646.99,ASUS,-1,AMD A12-Series,2.7,4,2024,20,AMD Radeon R7 Series,-1,15.6,2
323,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 512GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",671.99,ASUS,-1,AMD A12-Series,2.7,4,2512,32,AMD Radeon R7 Series,-1,15.6,2.1
324,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 256GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,-1,AMD A12-Series,2.7,4,1256,8,AMD Radeon R7 Series,-1,15.6,2.2
325,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 1024GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",701.99,ASUS,-1,AMD A12-Series,2.7,4,3024,24,AMD Radeon R7 Series,-1,15.6,1.44
326,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 128GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",565.99,ASUS,-1,AMD A12-Series,2.7,4,2128,24,AMD Radeon R7 Series,-1,15.6,2.23
327,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 256GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",535.99,ASUS,-1,AMD A12-Series,2.7,4,756,24,AMD Radeon R7 Series,-1,15.6,1.7
328,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 1024GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",547.99,ASUS,-1,AMD A12-Series,2.7,4,2024,4,AMD Radeon R7 Series,-1,15.6,1.26
329,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 128GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",565.99,ASUS,-1,AMD A12-Series,2.7,4,628,32,AMD Radeon R7 Series,-1,15.6,2.06
330,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 1024GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",572.99,ASUS,-1,AMD A12-Series,2.7,4,2024,8,AMD Radeon R7 Series,-1,15.6,2.7
331,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 128GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",387.99,ASUS,-1,AMD A12-Series,2.7,4,628,4,AMD Radeon R7 Series,-1,15.6,2
332,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 256GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",411.99,ASUS,-1,AMD A12-Series,2.7,4,756,4,AMD Radeon R7 Series,-1,15.6,2
333,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 1024GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",522.99,ASUS,-1,AMD A12-Series,2.7,4,1524,4,AMD Radeon R7 Series,-1,15.6,1.85
334,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 256GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",492.99,ASUS,-1,AMD A12-Series,2.7,4,2256,8,AMD Radeon R7 Series,-1,15.6,2.5
335,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 128GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",467.99,ASUS,-1,AMD A12-Series,2.7,4,2128,8,AMD Radeon R7 Series,-1,15.6,1.48
336,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 1024GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",597.99,ASUS,-1,AMD A12-Series,2.7,4,1524,16,AMD Radeon R7 Series,-1,15.6,1.9
337,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 1024GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",597.99,ASUS,-1,AMD A12-Series,2.7,4,2024,12,AMD Radeon R7 Series,-1,15.6,1.84
338,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 256GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",510.99,ASUS,-1,AMD A12-Series,2.7,4,756,20,AMD Radeon R7 Series,-1,15.6,2
339,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 512GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",485.99,ASUS,-1,AMD A12-Series,2.7,4,1512,8,AMD Radeon R7 Series,-1,15.6,2
340,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 128GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",443.99,ASUS,-1,AMD A12-Series,2.7,4,2128,4,AMD Radeon R7 Series,-1,15.6,2.2
341,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 128GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",411.99,ASUS,-1,AMD A12-Series,2.7,4,628,8,AMD Radeon R7 Series,-1,15.6,2.2
342,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 128GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",535.99,ASUS,-1,AMD A12-Series,2.7,4,1128,24,AMD Radeon R7 Series,-1,15.6,2.1
343,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 256GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",411.99,ASUS,-1,AMD A12-Series,2.7,4,756,4,AMD Radeon R7 Series,-1,15.6,1.4
344,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 128GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",387.99,ASUS,-1,AMD A12-Series,2.7,4,628,4,AMD Radeon R7 Series,-1,15.6,1.2
345,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 1024GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",621.99,ASUS,-1,AMD A12-Series,2.7,4,2024,16,AMD Radeon R7 Series,-1,15.6,2.4
346,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 128GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",565.99,ASUS,-1,AMD A12-Series,2.7,4,628,32,AMD Radeon R7 Series,-1,15.6,1.44
347,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 128GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,-1,AMD A12-Series,2.7,4,1128,12,AMD Radeon R7 Series,-1,15.6,1.88
348,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 512GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,-1,AMD A12-Series,2.7,4,1512,4,AMD Radeon R7 Series,-1,15.6,1.5
349,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 256GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",590.99,ASUS,-1,AMD A12-Series,2.7,4,2256,24,AMD Radeon R7 Series,-1,15.6,1.9
350,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 1024GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",671.99,ASUS,-1,AMD A12-Series,2.7,4,2024,24,AMD Radeon R7 Series,-1,15.6,2.06
351,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 1024GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",597.99,ASUS,-1,AMD A12-Series,2.7,4,2024,12,AMD Radeon R7 Series,-1,15.6,1.84
352,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 1024GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",757.99,ASUS,-1,AMD A12-Series,2.7,4,3024,32,AMD Radeon R7 Series,-1,15.6,2.7
353,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 256GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",510.99,ASUS,-1,AMD A12-Series,2.7,4,1256,16,AMD Radeon R7 Series,-1,15.6,2.6
354,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 512GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",535.99,ASUS,-1,AMD A12-Series,2.7,4,1512,16,AMD Radeon R7 Series,-1,15.6,2.4
355,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 128GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",485.99,ASUS,-1,AMD A12-Series,2.7,4,1128,16,AMD Radeon R7 Series,-1,15.6,2.02
356,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 512GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",485.99,ASUS,-1,AMD A12-Series,2.7,4,1012,12,AMD Radeon R7 Series,-1,15.6,2.2
357,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 512GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",639.99,ASUS,-1,AMD A12-Series,2.7,4,1512,32,AMD Radeon R7 Series,-1,15.6,2.65
358,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 512GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",565.99,ASUS,-1,AMD A12-Series,2.7,4,2512,16,AMD Radeon R7 Series,-1,15.6,2.36
359,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 128GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",411.99,ASUS,-1,AMD A12-Series,2.7,4,1128,4,AMD Radeon R7 Series,-1,15.6,1.36
360,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 512GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,-1,AMD A12-Series,2.7,4,1012,8,AMD Radeon R7 Series,-1,15.6,1.86
361,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 1024GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",627.99,ASUS,-1,AMD A12-Series,2.7,4,3024,12,AMD Radeon R7 Series,-1,15.6,2
362,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 512GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",510.99,ASUS,-1,AMD A12-Series,2.7,4,1012,16,AMD Radeon R7 Series,-1,15.6,2.8
363,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 256GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",436.99,ASUS,-1,AMD A12-Series,2.7,4,756,8,AMD Radeon R7 Series,-1,15.6,1.86
364,"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 1024GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",547.99,ASUS,-1,AMD A12-Series,2.7,4,1524,8,AMD Radeon R7 Series,-1,15.6,2.2
365,"2019 Lenovo Thinkpad E590 15.6"" HD Business Laptop (Intel Quad Core i5-8265U, 8GB DDR4 Memory, Samsung 256GB PCIe 3.0(x4) NVMe SSD M.2 SSD), Type-C, HDMI, Ethernet, Webcam, Windows 10 Pro",699.99,Lenovo,-1,Intel Core i5 8th Gen,1.6,4,256,8,-1,-1,15.6,2.04
366,"HP 15.6"" Thin and Light Touchscreen Customized Premium Laptop | 10th Gen Intel Core i3-1005G1 | 8GB RAM 128GB SSD | USB Type-C | Only 3.8lb | Upto 10 Hours Mixed Usage | Windows 10 Home Silver",429.84,HP,-1,Intel Core i3,1.2,2,128,8,Intel UHD Graphics,-1,15.6,2.8
367,"Newest HP 17.3"" HD+ Flagship Home & Business Laptop PC, Intel Quad-Core i5-8265U Processor up to 3.9GHz, 8GB RAM, 128GB SSD, DVD-RW, WIFI, HDMI, Bluetooth, Card Reader, Windows 10",562.99,HP,-1,Intel Core i5 8th Gen,1.6,4,128,8,Intel UHD Graphics 620,Shared system memory,17.3,2.4
368,"HP Pavilion 15.6"" HD Touch Screen Notebook, 8th Generation Intel Core i5-8250U Processor, 8GB DDR4 RAM, 512GB SSD, Intel HD Graphics 620,HD Webcam, Wifi, Bluetooth, Card Reader, HDMI, Windows 10 Pro",699,HP,5,Intel Core i5 8th Gen,1.6,4,512,8,Intel HD Graphics 620,-1,15.6,2.33
